birdName,dateTime,island,txFromDuskyId,txChannel,txDateOn,txDateOff
Hanariki,2019-08-17 19:30:00,Whenua Hou,160.748,63,2019-07-17 13:00:00,2019-08-17 19:30:00
Ra,2019-08-17 15:30:00,Anchor,2690,13,2018-08-22 12:38:00,2019-08-17 15:30:00
Alison,2019-08-17 10:55:00,Whenua Hou,0,0,,2019-08-17 10:55:00
Matariki,2019-08-17 10:24:00,Whenua Hou,2606chick,27,2019-06-22 15:00:00,2019-08-17 10:24:00
Orion,2019-08-17 10:15:00,Whenua Hou,0,0,,2019-08-17 10:15:00
Tutu,2019-08-15 14:58:00,Whenua Hou,2616chick,60,2019-06-19 11:39:00,2019-08-15 14:58:00
Hine Taumai,2019-08-14 14:22:00,Anchor,2681,50,2018-08-24 13:25:00,2019-08-14 14:22:00
Rahotu,2019-08-12 18:45:00,Whenua Hou,0,0,,2019-08-12 18:45:00
Mahutonga,2019-08-12 18:35:00,Whenua Hou,0,0,,2019-08-12 18:35:00
Matakana,2019-08-12 18:15:00,Whenua Hou,0,0,,2019-08-12 18:15:00
Kuihi-3-B-19,2019-08-12 17:45:00,Whenua Hou,0,0,,2019-08-12 17:45:00
Ngatapa,2019-08-12 14:40:00,Anchor,2667,4,2018-08-14 11:50:00,2019-08-12 14:40:00
Atareta,2019-08-12 13:20:00,Anchor,2677,10,2018-08-10 14:22:00,2019-08-12 13:20:00
Ranger,2019-08-12 11:20:00,Whenua Hou,2623chick,82,2019-06-22 15:55:00,2019-08-12 11:20:00
Eva,2019-08-11 14:30:00,Whenua Hou,2613chick,47,2019-06-16 17:00:00,2019-08-11 14:30:00
Aparima,2019-08-11 13:00:00,Anchor,2676,89,2018-08-12 14:40:00,2019-08-11 13:00:00
Milford,2019-08-10 16:00:00,Whenua Hou,2596chick,11,2019-06-21 11:45:00,2019-08-10 16:00:00
Quill,2019-08-10 15:51:00,Anchor,2607chick,28,2019-06-23 14:55:00,2019-08-10 15:51:00
Fergus,2019-08-10 15:30:00,Whenua Hou,2608chick,31,2019-06-21 11:00:00,2019-08-10 15:30:00
Margaret-maree-2-B-19,2019-08-09 19:10:00,Whenua Hou,2601chick,18,2019-07-17 13:30:00,2019-08-09 19:10:00
Bravo,2019-08-09 17:50:00,Whenua Hou,2602chick,20,2019-07-17 10:30:00,2019-08-09 17:50:00
Galaxy,2019-08-09 17:35:00,Whenua Hou,2618chick,65,2019-07-17 12:30:00,2019-08-09 17:35:00
Hondy,2019-08-09 16:50:00,Whenua Hou,160.589,47,2019-07-17 11:00:00,2019-08-09 16:50:00
Ako,2019-08-09 16:25:00,Whenua Hou,160.750,63,2019-07-24 15:35:00,2019-08-09 16:25:00
Uri,2019-08-09 15:50:00,Whenua Hou,2622chick,78,2019-07-17 12:00:00,2019-08-09 15:50:00
Joe,2019-08-07 12:00:00,Whenua Hou,0,0,2019-06-15 09:50:00,2019-08-07 12:00:00
Hugh,2019-08-06 13:59:00,Whenua Hou,2743,52,2019-06-10 14:30:00,2019-08-06 13:59:00
Madison,2019-08-06 13:45:00,Anchor,2619chick,72,2019-06-20 15:58:00,2019-08-06 13:45:00
Mackenzie,2019-08-04 13:15:00,Anchor,2603chick,22,2019-06-23 12:15:00,2019-08-04 13:15:00
Phoenix,2019-07-27 12:15:00,Anchor,2598chick,13,2019-06-19 13:05:00,2019-07-27 12:15:00
Acheron,2019-07-24 16:10:00,Anchor,2625chick,83,2019-07-03 11:05:00,2019-07-24 16:10:00
Ako,2019-07-24 15:35:00,Whenua Hou,0,0,,2019-07-24 15:35:00
Chicory,2019-07-23 12:40:00,Anchor,2621chick,77,2019-06-17 12:05:00,2019-07-23 12:40:00
Weheruatanga-o-te-po,2019-07-22 13:50:00,Whenua Hou,2653,90,2018-07-09 13:25:00,2019-07-22 13:50:00
Gulliver,2019-07-21 14:40:00,Whenua Hou,2614,29,2019-01-08 12:30:00,2019-07-21 14:40:00
Kotahitanga,2019-07-19 10:55:00,Anchor,2629chick,90,2019-06-22 16:45:00,2019-07-19 10:55:00
Margaret-maree-2-B-19,2019-07-17 13:30:00,Whenua Hou,0,0,,2019-07-17 13:30:00
Hanariki,2019-07-17 13:00:00,Whenua Hou,0,0,,2019-07-17 13:00:00
Galaxy,2019-07-17 12:30:00,Whenua Hou,0,0,,2019-07-17 12:30:00
Uri,2019-07-17 12:00:00,Whenua Hou,0,0,,2019-07-17 12:00:00
Hondy,2019-07-17 11:00:00,Whenua Hou,0,0,,2019-07-17 11:00:00
Bravo,2019-07-17 10:30:00,Whenua Hou,0,0,,2019-07-17 10:30:00
Pearl,2019-07-16 15:40:00,Whenua Hou,2633,54,2018-07-19 15:06:00,2019-07-16 15:40:00
Stumpy,2019-07-16 14:10:00,Whenua Hou,2644,69,2018-07-19 16:15:00,2019-07-16 14:10:00
Rakiura,2019-07-15 15:10:00,Whenua Hou,2637,27,2018-07-23 12:12:00,2019-07-15 15:10:00
Mati-ma,2019-07-15 13:30:00,Whenua Hou,2599chick,16,2019-06-21 12:00:00,2019-07-15 13:30:00
Lind,2019-07-14 15:30:00,Anchor,2200,1,2019-04-21 16:30:00,2019-07-14 15:30:00
Ihi,2019-07-13 10:15:00,Whenua Hou,2619,77,2018-07-16 14:50:00,2019-07-13 10:15:00
Hakatere,2019-07-12 22:10:00,Whenua Hou,2616,14,2018-07-10 12:30:00,2019-07-12 22:10:00
Pura,2019-07-12 16:50:00,Whenua Hou,2635,23,2018-07-17 14:27:00,2019-07-12 16:50:00
Zephyr,2019-07-12 14:10:00,Whenua Hou,2656,19,2018-07-10 15:15:00,2019-07-12 14:10:00
Luke,2019-07-12 11:15:00,Whenua Hou,2624,98,2019-01-08 14:20:00,2019-07-12 11:15:00
Millie,2019-07-12 09:35:00,Whenua Hou,2628,91,2018-07-04 13:35:00,2019-07-12 09:35:00
Moss,2019-07-11 15:15:00,Whenua Hou,2630,7,2018-07-14 16:02:00,2019-07-11 15:15:00
Awarua,2019-07-11 14:05:00,Whenua Hou,2605,30,2018-07-12 10:55:00,2019-07-11 14:05:00
Jean,2019-07-11 12:15:00,Whenua Hou,2620,80,2018-07-17 14:55:00,2019-07-11 12:15:00
Ruth,2019-07-11 10:45:00,Whenua Hou,2641,70,2018-07-04 14:00:00,2019-07-11 10:45:00
Ariki,2019-07-06 12:05:00,Anchor,2657,48,2018-08-17 12:20:00,2019-07-06 12:05:00
Acheron,2019-07-03 11:05:00,Anchor,160.770,65,2019-05-25 18:30:00,2019-07-03 11:05:00
Solstice,2019-07-01 13:31:00,Whenua Hou,0,0,2019-06-22 11:30:00,2019-07-01 13:31:00
Tumeke,2019-06-26 13:45:00,Whenua Hou,0,0,2019-06-22 11:45:00,2019-06-26 13:45:00
Queenie,2019-06-26 11:00:00,Whenua Hou,2636,8,2018-07-12 15:10:00,2019-06-26 11:00:00
Whaea Jane,2019-06-25 14:40:00,Whenua Hou,2379,38,2019-04-17 20:35:00,2019-06-25 14:40:00
Aranga,2019-06-25 13:30:00,Whenua Hou,2604,9,2018-07-10 13:25:00,2019-06-25 13:30:00
Gale,2019-06-25 13:30:00,Whenua Hou,2213,26,2019-04-17 20:35:00,2019-06-25 13:30:00
Suzanne,2019-06-25 12:00:00,Whenua Hou,2646,33,2018-06-30 10:40:00,2019-06-25 12:00:00
Quill,2019-06-23 14:55:00,Anchor,2437,95,2019-06-09 14:30:00,2019-06-23 14:55:00
Mackenzie,2019-06-23 12:15:00,Anchor,2440,98,2019-05-28 17:40:00,2019-06-23 12:15:00
Kotahitanga,2019-06-22 16:45:00,Anchor,160.240,12,2019-05-24 18:45:00,2019-06-22 16:45:00
Esperance,2019-06-22 16:30:00,Whenua Hou,2611,20,2018-07-09 16:45:00,2019-06-22 16:30:00
Kuihi,2019-06-22 16:00:00,Whenua Hou,2623,10,2018-07-09 15:05:00,2019-06-22 16:00:00
Ranger,2019-06-22 15:55:00,Whenua Hou,2391,47,2019-04-15 20:20:00,2019-06-22 15:55:00
Matariki,2019-06-22 15:00:00,Whenua Hou,160.620,50,2019-05-21 19:13:00,2019-06-22 15:00:00
Marangai,2019-06-22 14:15:00,Whenua Hou,2350,12,2019-04-23 20:50:00,2019-06-22 14:15:00
Tumeke,2019-06-22 11:45:00,Whenua Hou,2651,1,2018-07-07 14:20:00,2019-06-22 11:45:00
Solstice,2019-06-22 11:30:00,Whenua Hou,2643,6,2018-07-03 13:22:00,2019-06-22 11:30:00
Mati-ma,2019-06-21 12:00:00,Whenua Hou,2354,16,2019-04-22 21:15:00,2019-06-21 12:00:00
Milford,2019-06-21 11:45:00,Whenua Hou,2349,11,2019-05-06 19:20:00,2019-06-21 11:45:00
Fergus,2019-06-21 11:00:00,Whenua Hou,2371a,31,2019-05-06 19:30:00,2019-06-21 11:00:00
Madison,2019-06-20 15:58:00,Anchor,2432,90,2019-05-25 12:10:00,2019-06-20 15:58:00
Nora,2019-06-19 16:00:00,Whenua Hou,2632,48,2018-07-08 12:00:00,2019-06-19 16:00:00
Bella,2019-06-19 15:30:00,Whenua Hou,0,0,2019-06-16 09:00:00,2019-06-19 15:30:00
Pounamu,2019-06-19 15:30:00,Whenua Hou,2634,71,2018-06-29 13:50:00,2019-06-19 15:30:00
Alice,2019-06-19 15:00:00,Whenua Hou,0,0,2019-06-19 15:00:00,2019-06-19 15:00:00
Huarangi,2019-06-19 15:00:00,Whenua Hou,2231,41,2019-04-23 20:50:00,2019-06-19 15:00:00
Alice,2019-06-19 15:00:00,Whenua Hou,2602,21,2019-06-15 09:00:00,2019-06-19 15:00:00
Phoenix,2019-06-19 13:05:00,Anchor,2219,66,2019-05-29 14:50:00,2019-06-19 13:05:00
Tutu,2019-06-19 11:39:00,Whenua Hou,2332,5,2019-04-23 20:50:00,2019-06-19 11:39:00
Tohu,2019-06-18 16:00:00,Whenua Hou,2321,39,2018-07-04 14:50:00,2019-06-18 16:00:00
Xena,2019-06-18 12:15:00,Anchor,160.200,8,2019-06-03 19:00:00,2019-06-18 12:15:00
Atatu,2019-06-18 08:30:00,Whenua Hou,0,0,,2019-06-18 08:30:00
Rere,2019-06-17 16:00:00,Whenua Hou,0,0,2019-06-05 07:00:00,2019-06-17 16:00:00
Elsie,2019-06-17 14:30:00,Whenua Hou,160.970,85,2019-06-08 13:30:00,2019-06-17 14:30:00
Kohitatea,2019-06-17 14:00:00,Whenua Hou,2351,13,2019-06-08 14:00:00,2019-06-17 14:00:00
Chicory,2019-06-17 12:05:00,Anchor,0,0,,2019-06-17 12:05:00
Sue,2019-06-16 17:45:00,Whenua Hou,2645,95,2018-07-03 15:15:00,2019-06-16 17:45:00
Eva,2019-06-16 17:00:00,Whenua Hou,160.589,47,2019-05-17 17:45:00,2019-06-16 17:00:00
Tautahi,2019-06-16 16:30:00,Whenua Hou,2057,31,2019-04-22 21:15:00,2019-06-16 16:30:00
Kewa,2019-06-16 14:35:00,Whenua Hou,2570,50,2019-06-08 12:30:00,2019-06-16 14:35:00
Tomua,2019-06-16 13:45:00,Whenua Hou,160.789,67,2019-06-08 14:00:00,2019-06-16 13:45:00
Bella,2019-06-16 09:00:00,Whenua Hou,2606,40,2018-07-04 15:10:00,2019-06-16 09:00:00
Joe,2019-06-15 09:50:00,Whenua Hou,2664,67,2018-08-17 14:55:00,2019-06-15 09:50:00
Alice,2019-06-15 09:00:00,Whenua Hou,2602,21,2018-07-03 15:00:00,2019-06-15 09:00:00
Tumanako,2019-06-14 16:00:00,Whenua Hou,0,0,,2019-06-14 16:00:00
Otepoti,2019-06-14 15:30:00,Whenua Hou,0,0,,2019-06-14 15:30:00
Hikoi,2019-06-14 15:00:00,Whenua Hou,2612chick,46,,2019-06-14 15:00:00
Hugh,2019-06-10 14:30:00,Whenua Hou,2728,36,2018-10-11 12:20:00,2019-06-10 14:30:00
Quill,2019-06-09 14:30:00,Anchor,160.750,63,2019-05-28 19:17:00,2019-06-09 14:30:00
Tomua,2019-06-08 14:00:00,Whenua Hou,0,0,,2019-06-08 14:00:00
Kohitatea,2019-06-08 14:00:00,Whenua Hou,0,0,,2019-06-08 14:00:00
Elsie,2019-06-08 13:30:00,Whenua Hou,160.970,85,,2019-06-08 13:30:00
Kewa,2019-06-08 12:30:00,Whenua Hou,0,0,,2019-06-08 12:30:00
Rere,2019-06-05 07:00:00,Whenua Hou,2351,13,2019-04-16 19:30:00,2019-06-05 07:00:00
Xena,2019-06-03 19:00:00,Anchor,0,0,,2019-06-03 19:00:00
Cyndy,2019-05-30 18:00:00,Whenua Hou,2610,75,2018-07-03 16:30:00,2019-05-30 18:00:00
Phoenix,2019-05-29 14:50:00,Anchor,0,0,,2019-05-29 14:50:00
Quill,2019-05-28 19:17:00,Anchor,0,0,,2019-05-28 19:17:00
Mackenzie,2019-05-28 17:40:00,Anchor,0,0,,2019-05-28 17:40:00
Acheron,2019-05-25 18:30:00,Anchor,0,0,,2019-05-25 18:30:00
Madison,2019-05-25 12:10:00,Anchor,0,0,,2019-05-25 12:10:00
Kotahitanga,2019-05-24 18:45:00,Anchor,0,0,,2019-05-24 18:45:00
Matariki,2019-05-21 19:13:00,Whenua Hou,2380,38,2019-05-19 18:45:00,2019-05-21 19:13:00
Margaret-maree,2019-05-21 11:00:00,North Island,2626,35,2018-07-10 14:15:00,2019-05-21 11:00:00
Matariki,2019-05-19 18:45:00,Whenua Hou,2380,38,,2019-05-19 18:45:00
Eva,2019-05-17 17:45:00,Whenua Hou,2403,59,2019-05-14 17:45:00,2019-05-17 17:45:00
Huhana,2019-05-16 19:00:00,Whenua Hou,2618,53,2018-07-17 10:50:00,2019-05-16 19:00:00
Eva,2019-05-14 17:45:00,Whenua Hou,2403,59,,2019-05-14 17:45:00
Huhu,2019-05-10 09:15:00,North Island,2591,81,2019-05-01 22:50:00,2019-05-10 09:15:00
Tuarua,2019-05-10 09:15:00,North Island,2408,66,2019-04-25 19:20:00,2019-05-10 09:15:00
Vori,2019-05-10 07:40:00,Whenua Hou,2594,87,2019-05-06 18:30:00,2019-05-10 07:40:00
Motupohue,2019-05-09 20:35:00,Whenua Hou,0,0,,2019-05-09 20:35:00
Whetu,2019-05-07 19:20:00,Anchor,2410,67,,2019-05-07 19:20:00
Rata,2019-05-07 19:00:00,Whenua Hou,2424,83,,2019-05-07 19:00:00
Scotty,2019-05-07 19:00:00,Whenua Hou,0,0,,2019-05-07 19:00:00
Verity,2019-05-07 15:30:00,Anchor,0,0,,2019-05-07 15:30:00
Fergus,2019-05-06 19:30:00,Whenua Hou,2349,11,,2019-05-06 19:30:00
Milford,2019-05-06 19:20:00,Whenua Hou,0,0,,2019-05-06 19:20:00
Vori,2019-05-06 18:30:00,Whenua Hou,0,0,,2019-05-06 18:30:00
Gumboots,2019-05-04 13:45:00,Whenua Hou,2615,93,2018-07-12 11:30:00,2019-05-04 13:45:00
Arab,2019-05-02 14:00:00,North Island,2603,89,2019-01-08 15:20:00,2019-05-02 14:00:00
Huhu,2019-05-01 22:50:00,Whenua Hou,0,0,,2019-05-01 22:50:00
Bella-2-A-19,2019-04-27 19:30:00,Whenua Hou,2415,73,2019-04-24 19:20:00,2019-04-27 19:30:00
Meri,2019-04-27 12:15:00,Anchor,0,0,,2019-04-27 12:15:00
Big Nick,2019-04-27 12:00:00,Anchor,2353,15,,2019-04-27 12:00:00
Tuarua,2019-04-25 19:20:00,Whenua Hou,0,0,,2019-04-25 19:20:00
Te Awa,2019-04-25 12:00:00,Te Kakahu,2472,5,2018-10-22 11:38:00,2019-04-25 12:00:00
Major,2019-04-25 10:55:00,Anchor,2128,17,,2019-04-25 10:55:00
Mahli,2019-04-24 19:50:00,Whenua Hou,2625,24,2018-06-28 13:55:00,2019-04-24 19:50:00
Bella-2-A-19,2019-04-24 19:20:00,Whenua Hou,2415,73,,2019-04-24 19:20:00
Tutu,2019-04-23 20:50:00,Whenua Hou,0,0,,2019-04-23 20:50:00
Marangai,2019-04-23 20:50:00,Whenua Hou,0,0,,2019-04-23 20:50:00
Huarangi,2019-04-23 20:50:00,Whenua Hou,0,0,,2019-04-23 20:50:00
Koru,2019-04-22 23:00:00,Whenua Hou,2092,42,,2019-04-22 23:00:00
Mati-ma,2019-04-22 21:15:00,Whenua Hou,0,0,,2019-04-22 21:15:00
Tautahi,2019-04-22 21:15:00,Whenua Hou,0,0,,2019-04-22 21:15:00
Sage,2019-04-22 15:30:00,Anchor,0,0,,2019-04-22 15:30:00
Koraki,2019-04-22 15:30:00,Anchor,2348,11,,2019-04-22 15:30:00
Kohengi,2019-04-22 12:15:00,Anchor,2362,23,,2019-04-22 12:15:00
Hau,2019-04-22 11:30:00,Anchor,0,0,,2019-04-22 11:30:00
Aio,2019-04-22 11:05:00,Anchor,0,0,,2019-04-22 11:05:00
Tutanekai,2019-04-21 16:45:00,Anchor,2377,36,,2019-04-21 16:45:00
Porowhita,2019-04-21 16:30:00,Anchor,2414,71,,2019-04-21 16:30:00
Lind,2019-04-21 16:30:00,Anchor,2200,1,,2019-04-21 16:30:00
Potonga,2019-04-21 12:45:00,Anchor,2360,21,,2019-04-21 12:45:00
Deans,2019-04-21 12:13:00,Anchor,0,0,,2019-04-21 12:13:00
Horopito,2019-04-21 11:31:00,Anchor,0,0,,2019-04-21 11:31:00
Manaaki,2019-04-18 19:00:00,Anchor,0,0,,2019-04-18 19:00:00
Gale,2019-04-17 20:35:00,Whenua Hou,0,0,,2019-04-17 20:35:00
Whaea Jane,2019-04-17 20:35:00,Whenua Hou,0,0,,2019-04-17 20:35:00
Nora-1-A-19,2019-04-17 19:45:00,Whenua Hou,0,0,,2019-04-17 19:45:00
Hoki,2019-04-17 15:00:00,Whenua Hou,2536,5,2019-03-10 14:17:00,2019-04-17 15:00:00
Whakakini,2019-04-16 19:40:00,Whenua Hou,2390,46,,2019-04-16 19:40:00
Rere,2019-04-16 19:30:00,Whenua Hou,2351,13,,2019-04-16 19:30:00
Ranger,2019-04-15 20:20:00,Whenua Hou,2391,47,,2019-04-15 20:20:00
Matangi,2019-04-15 12:05:00,Anchor,2722,12,2018-09-30 16:40:00,2019-04-15 12:05:00
Hoki,2019-03-10 14:17:00,Whenua Hou,2536,5,2019-03-08 12:00:00,2019-03-10 14:17:00
Hoki,2019-03-08 12:00:00,Whenua Hou,2617,31,2018-06-28 13:30:00,2019-03-08 12:00:00
Horton,2019-01-30 12:15:00,Anchor,2320,17,2018-12-23 12:30:00,2019-01-30 12:15:00
Waikawa,2019-01-17 23:30:00,Anchor,2696,90,2018-08-24 15:35:00,2019-01-17 23:30:00
Tutoko,2019-01-14 11:40:00,Whenua Hou,2652,73,2018-07-12 15:20:00,2019-01-14 11:40:00
Arab,2019-01-08 15:20:00,Whenua Hou,2603,89,2018-07-08 09:40:00,2019-01-08 15:20:00
Luke,2019-01-08 14:20:00,Whenua Hou,2624,98,2018-07-03 11:20:00,2019-01-08 14:20:00
Gulliver,2019-01-08 12:30:00,Whenua Hou,2614,29,2019-01-08 12:30:00,2019-01-08 12:30:00
Gulliver,2019-01-08 12:30:00,Whenua Hou,2963,94,2019-01-03 11:10:00,2019-01-08 12:30:00
Gulliver,2019-01-03 11:10:00,Whenua Hou,2614,29,2018-07-05 12:30:00,2019-01-03 11:10:00
Komaru,2018-12-31 15:58:00,Whenua Hou,2961,10,2018-12-22 15:10:00,2018-12-31 15:58:00
Guapo,2018-12-31 14:24:00,Whenua Hou,2963,94,2018-12-17 13:40:00,2018-12-31 14:24:00
Piripi,2018-12-29 15:30:00,Anchor,2668,34,2018-08-14 13:52:00,2018-12-29 15:30:00
Horton,2018-12-23 12:30:00,Anchor,2662,57,2018-08-23 11:14:00,2018-12-23 12:30:00
Komaru,2018-12-22 15:10:00,Whenua Hou,2622,68,2018-10-03 13:02:00,2018-12-22 15:10:00
Guapo,2018-12-17 13:40:00,Whenua Hou,2613,15,2018-07-05 10:45:00,2018-12-17 13:40:00
Waihopai,2018-11-21 11:20:00,Anchor,2500,47,2017-11-22 14:15:00,2018-11-21 11:20:00
Hillary,2018-11-20 14:20:00,Anchor,2494,38,2017-11-27 12:30:00,2018-11-20 14:20:00
Tamahou,2018-11-15 14:20:00,Anchor,2530,43,2017-11-27 11:40:00,2018-11-15 14:20:00
Hokonui,2018-11-13 14:15:00,Anchor,2504,55,2017-12-02 13:38:00,2018-11-13 14:15:00
Te Here,2018-11-06 16:10:00,Anchor,2445,76,2017-06-02 11:00:00,2018-11-06 16:10:00
Elliott,2018-10-30 11:30:00,Anchor,2526,91,2017-11-21 16:15:00,2018-10-30 11:30:00
Percy,2018-10-22 14:10:00,Whenua Hou,2136,3,2017-07-21 13:25:00,2018-10-22 14:10:00
Kanawera,2018-10-22 13:30:00,Anchor,2509,62,2017-11-21 13:50:00,2018-10-22 13:30:00
Te Awa,2018-10-22 11:38:00,Whenua Hou,2536,5,2017-10-27 15:00:00,2018-10-22 11:38:00
Oraka,2018-10-16 13:00:00,Whenua Hou,2591,81,2017-11-01 11:25:00,2018-10-16 13:00:00
Moorhouse,2018-10-12 14:23:00,Whenua Hou,2582,67,2017-10-17 13:00:00,2018-10-12 14:23:00
Attenborough,2018-10-11 14:35:00,Whenua Hou,2581,66,2017-10-27 14:00:00,2018-10-11 14:35:00
Hugh,2018-10-11 12:20:00,Whenua Hou,2567,46,2017-10-18 13:50:00,2018-10-11 12:20:00
Boss,2018-10-09 12:15:00,Whenua Hou,2960,30,2017-11-02 11:45:00,2018-10-09 12:15:00
Jamieson,2018-10-08 12:25:00,Whenua Hou,2562,41,2017-10-18 14:38:00,2018-10-08 12:25:00
Taeatanga,2018-10-06 11:56:00,Whenua Hou,2594,87,2017-10-12 17:00:00,2018-10-06 11:56:00
Felix,2018-10-06 09:35:00,Whenua Hou,0,0,2018-02-24 12:00:00,2018-10-06 09:35:00
Tau Kuhurangi,2018-10-05 13:00:00,Whenua Hou,2600,97,2017-10-14 12:05:00,2018-10-05 13:00:00
Egilsay,2018-10-05 11:10:00,Whenua Hou,2593,83,2017-10-30 11:40:00,2018-10-05 11:10:00
Faulkner,2018-10-04 18:10:00,Whenua Hou,2565,44,2017-10-28 14:25:00,2018-10-04 18:10:00
Ruapuke,2018-10-04 17:50:00,Whenua Hou,2570,50,2017-10-20 11:05:00,2018-10-04 17:50:00
Komaru,2018-10-03 13:02:00,Whenua Hou,2323,17,2018-09-07 15:52:00,2018-10-03 13:02:00
Wolf,2018-10-03 12:55:00,Whenua Hou,2366,26,2018-04-27 06:13:00,2018-10-03 12:55:00
Ninihi,2018-09-30 17:25:00,Anchor,2221,61,2017-11-16 16:30:00,2018-09-30 17:25:00
Matangi,2018-09-30 16:40:00,Anchor,2477,12,2017-11-22 11:10:00,2018-09-30 16:40:00
Clout,2018-09-30 16:25:00,Anchor,2592,82,2017-11-22 13:50:00,2018-09-30 16:25:00
Kokoto,2018-09-30 16:10:00,Anchor,2518,77,2017-11-24 12:20:00,2018-09-30 16:10:00
Ruggedy,2018-09-30 15:05:00,Anchor,2524,87,2017-11-22 12:55:00,2018-09-30 15:05:00
JEM,2018-09-30 14:48:00,Anchor,2481,19,2017-11-27 16:00:00,2018-09-30 14:48:00
George,2018-09-30 14:18:00,Anchor,2523,85,2017-11-23 13:50:00,2018-09-30 14:18:00
Tuterangi,2018-09-30 14:00:00,Anchor,2496,42,2017-12-14 10:45:00,2018-09-30 14:00:00
Flossie,2018-09-30 12:45:00,Hauturu,2456,61,2017-09-28 15:40:00,2018-09-30 12:45:00
Blades,2018-09-28 14:55:00,Hauturu,2463,88,2017-09-29 14:26:00,2018-09-28 14:55:00
Doc,2018-09-28 12:55:00,Hauturu,2455,17,2017-09-20 14:20:00,2018-09-28 12:55:00
Tiwai,2018-09-27 13:10:00,Hauturu,2333,45,2018-03-16 13:14:00,2018-09-27 13:10:00
Tia,2018-09-26 10:50:00,Hauturu,2466,7,2017-09-23 11:25:00,2018-09-26 10:50:00
Lisa,2018-09-25 10:20:00,Hauturu,2460,49,2017-09-22 12:09:00,2018-09-25 10:20:00
Jester,2018-09-24 11:40:00,Hauturu,2459,44,2017-09-21 13:05:00,2018-09-24 11:40:00
Heather,2018-09-23 14:27:00,Hauturu,2458,20,2017-09-22 13:00:00,2018-09-23 14:27:00
Ox,2018-09-23 14:25:00,Hauturu,2461,31,2017-09-25 13:20:00,2018-09-23 14:25:00
Hananui,2018-09-23 12:15:00,Hauturu,2457,69,2017-09-21 15:55:00,2018-09-23 12:15:00
Tiaka,2018-09-23 12:05:00,Hauturu,2468,86,2017-09-28 11:50:00,2018-09-23 12:05:00
Sirocco,2018-09-21 11:25:00,Orokonui,2215,9,2018-01-30 21:35:00,2018-09-21 11:25:00
Wendy,2018-09-21 11:25:00,Hauturu,2467,38,2017-09-29 17:25:00,2018-09-21 11:25:00
Komaru,2018-09-07 15:52:00,Whenua Hou,2622,68,2018-07-13 14:20:00,2018-09-07 15:52:00
Hinemoa,2018-09-04 12:21:00,Anchor,2490,32,2017-12-04 12:15:00,2018-09-04 12:21:00
Toitiiti,2018-09-03 15:00:00,Anchor,2475,9,2017-11-19 14:10:00,2018-09-03 15:00:00
Robbie,2018-09-03 14:40:00,Anchor,2484,24,2017-11-22 11:20:00,2018-09-03 14:40:00
Marian,2018-09-01 16:45:00,Anchor,2485,25,2017-11-30 20:05:00,2018-09-01 16:45:00
Waa,2018-09-01 13:34:00,Anchor,2470,3,2017-12-01 16:15:00,2018-09-01 13:34:00
Te Kingi,2018-08-31 16:25:00,Anchor,2495,41,2017-11-27 15:00:00,2018-08-31 16:25:00
Boomer,2018-08-31 13:25:00,Anchor,2505,56,2017-11-24 14:52:00,2018-08-31 13:25:00
Henry,2018-08-31 10:50:00,Anchor,2489,30,2017-11-30 21:04:00,2018-08-31 10:50:00
Hauturu,2018-08-30 17:03:00,Anchor,2522,84,2017-12-01 12:55:00,2018-08-30 17:03:00
Kumi,2018-08-30 14:45:00,Anchor,2520,81,2017-12-06 15:25:00,2018-08-30 14:45:00
Mila,2018-08-30 13:40:00,Anchor,2516,74,2017-12-01 13:40:00,2018-08-30 13:40:00
Yasmine,2018-08-29 16:30:00,Anchor,2513,69,2017-12-04 17:05:00,2018-08-29 16:30:00
Maestro,2018-08-29 12:50:00,Te Kakahu,2214,39,2017-11-28 23:00:00,2018-08-29 12:50:00
Elwin,2018-08-29 11:20:00,Te Kakahu,2113,29,2017-11-30 00:40:00,2018-08-29 11:20:00
Jack,2018-08-29 10:40:00,Te Kakahu,2206,7,2017-08-05 10:00:00,2018-08-29 10:40:00
Roha,2018-08-28 14:06:00,Anchor,2528,93,2017-12-15 17:50:00,2018-08-28 14:06:00
Tiwhiri,2018-08-28 12:20:00,Anchor,2521,83,2017-11-28 10:30:00,2018-08-28 12:20:00
Hera,2018-08-28 11:40:00,Anchor,2486,26,2017-12-04 13:50:00,2018-08-28 11:40:00
Stella,2018-08-26 16:15:00,Anchor,2515,73,2017-12-04 14:15:00,2018-08-26 16:15:00
Aumaria,2018-08-26 16:10:00,Anchor,2499,45,2017-12-02 12:05:00,2018-08-26 16:10:00
Dusky,2018-08-26 15:10:00,Anchor,2514,70,2017-11-25 13:15:00,2018-08-26 15:10:00
Kuia,2018-08-26 11:30:00,Anchor,2498,44,2017-12-06 12:40:00,2018-08-26 11:30:00
Adelaide,2018-08-24 16:00:00,Anchor,2473,6,2017-12-01 10:25:00,2018-08-24 16:00:00
Waikawa,2018-08-24 15:35:00,Anchor,2529,96,2017-12-07 14:23:00,2018-08-24 15:35:00
Scratch,2018-08-24 14:05:00,Anchor,2492,36,2017-11-22 12:30:00,2018-08-24 14:05:00
Hine Taumai,2018-08-24 13:25:00,Anchor,2502,50,2017-11-28 13:05:00,2018-08-24 13:25:00
Gertrude,2018-08-23 15:05:00,Anchor,2482,21,2017-12-12 16:55:00,2018-08-23 15:05:00
